stamp_s,tick_index,ground_truth_phase,ground_truth_safety,predicted_phase_int,predicted_phase_name,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6
1780622171.899081,3661,ABORT,WARNING,8,ABORT,-0.000145,-0.795643,1.208907,0.000970,0.801805,0.000176
1780622171.985434,3662,ABORT,WARNING,8,ABORT,-0.000144,-0.795983,1.209518,0.000972,0.802160,0.000174
1780622172.135591,3663,ABORT,WARNING,8,ABORT,-0.000144,-0.795964,1.209486,0.000972,0.802140,0.000174
1780622172.235133,3664,ABORT,WARNING,8,ABORT,-0.000145,-0.795735,1.209098,0.000970,0.801901,0.000176
1780622172.346049,3665,ABORT,OK,8,ABORT,-0.000148,-0.796000,1.209666,0.000963,0.802184,0.000173
1780622172.456856,3666,ABORT,OK,8,ABORT,-0.000146,-0.795888,1.209389,0.000966,0.802064,0.000174
1780622172.563030,3667,ABORT,OK,8,ABORT,-0.000148,-0.795669,1.209016,0.000964,0.801835,0.000175
1780622172.675375,3668,ABORT,OK,8,ABORT,-0.000149,-0.796456,1.210569,0.000967,0.802656,0.000173
1780622172.771365,3669,ABORT,OK,8,ABORT,-0.000148,-0.795985,1.209642,0.000963,0.802169,0.000173
1780622172.918674,3670,ABORT,OK,8,ABORT,-0.000148,-0.795909,1.209481,0.000966,0.802083,0.000175
1780622172.997263,3671,ABORT,OK,8,ABORT,-0.000148,-0.796298,1.210266,0.000965,0.802493,0.000173
1780622173.122678,3672,ABORT,OK,8,ABORT,-0.000147,-0.795385,1.208461,0.000960,0.801544,0.000174
1780622173.214163,3673,ABORT,OK,8,ABORT,-0.000148,-0.795362,1.208459,0.000958,0.801522,0.000174
1780622173.340486,3674,ABORT,OK,8,ABORT,-0.000148,-0.796487,1.210582,0.000970,0.802685,0.000174
1780622173.436367,3675,ABORT,OK,8,ABORT,-0.000151,-0.796252,1.210303,0.000962,0.802446,0.000175
1780622173.563762,3676,ABORT,OK,8,ABORT,-0.000147,-0.796158,1.209929,0.000967,0.802345,0.000174
1780622173.651781,3677,ABORT,WARNING,8,ABORT,-0.000143,-0.796282,1.210062,0.000978,0.802466,0.000175
1780622173.786106,3678,ABORT,WARNING,8,ABORT,-0.000144,-0.796695,1.210867,0.000981,0.802893,0.000176
1780622173.866156,3679,ABORT,WARNING,8,ABORT,-0.000146,-0.796537,1.210647,0.000975,0.802734,0.000175
1780622173.991365,3680,ABORT,WARNING,8,ABORT,-0.000143,-0.795986,1.209480,0.000975,0.802159,0.000175
1780622174.081612,3681,ABORT,WARNING,8,ABORT,-0.000144,-0.796164,1.209884,0.000973,0.802347,0.000174
1780622174.199805,3682,ABORT,WARNING,8,ABORT,-0.000148,-0.796347,1.210380,0.000972,0.802537,0.000176
1780622174.292574,3683,ABORT,WARNING,8,ABORT,-0.000145,-0.796318,1.210193,0.000975,0.802505,0.000175
1780622174.440222,3684,ABORT,OK,8,ABORT,-0.000147,-0.795161,1.208062,0.000956,0.801316,0.000173
1780622174.525398,3685,ABORT,OK,8,ABORT,-0.000147,-0.795179,1.208067,0.000958,0.801330,0.000174
1780622174.646979,3686,ABORT,OK,8,ABORT,-0.000147,-0.796282,1.210162,0.000969,0.802472,0.000174
1780622174.757603,3687,ABORT,OK,8,ABORT,-0.000146,-0.795583,1.208811,0.000964,0.801747,0.000174
1780622174.884705,3688,ABORT,OK,8,ABORT,-0.000147,-0.796289,1.210176,0.000969,0.802480,0.000174
1780622174.967633,3689,ABORT,OK,8,ABORT,-0.000146,-0.795550,1.208709,0.000964,0.801713,0.000174
1780622175.096078,3690,ABORT,OK,8,ABORT,-0.000148,-0.795990,1.209687,0.000961,0.802176,0.000173
1780622175.183719,3691,ABORT,OK,8,ABORT,-0.000148,-0.795993,1.209679,0.000962,0.802179,0.000173
1780622175.308162,3692,ABORT,OK,8,ABORT,-0.000147,-0.795465,1.208612,0.000961,0.801627,0.000174
1780622175.399755,3693,ABORT,OK,8,ABORT,-0.000149,-0.796449,1.210556,0.000967,0.802648,0.000173
1780622175.523185,3694,ABORT,OK,6,INSERTED,-0.000152,-0.795542,1.209012,0.000950,0.801718,0.000173
1780622175.617128,3695,ABORT,OK,8,ABORT,-0.000152,-0.795527,1.208979,0.000950,0.801702,0.000173
1780622175.748129,3696,ABORT,OK,8,ABORT,-0.000147,-0.796355,1.210298,0.000970,0.802548,0.000174
1780622175.868687,3697,ABORT,WARNING,8,ABORT,-0.000144,-0.795049,1.207754,0.000963,0.801193,0.000174
1780622175.960182,3698,ABORT,WARNING,8,ABORT,-0.000144,-0.796368,1.210226,0.000979,0.802555,0.000176
1780622176.084245,3699,ABORT,WARNING,8,ABORT,-0.000146,-0.796217,1.210059,0.000972,0.802403,0.000175
1780622176.180665,3700,ABORT,WARNING,8,ABORT,-0.000154,-0.796135,1.210332,0.000950,0.802340,0.000172
1780622176.303187,3701,ABORT,WARNING,8,ABORT,-0.000146,-0.796556,1.210719,0.000973,0.802757,0.000174
1780622176.413907,3702,ABORT,OK,8,ABORT,-0.000149,-0.796706,1.211063,0.000969,0.802915,0.000174
1780622176.532768,3703,ABORT,OK,8,ABORT,-0.000146,-0.795635,1.208882,0.000964,0.801802,0.000174
1780622176.623775,3704,ABORT,OK,8,ABORT,-0.000146,-0.795756,1.209128,0.000965,0.801927,0.000174
1780622176.767069,3705,ABORT,OK,8,ABORT,-0.000148,-0.795829,1.209337,0.000965,0.802001,0.000175
1780622176.853218,3706,ABORT,OK,8,ABORT,-0.000147,-0.795499,1.208674,0.000961,0.801663,0.000173
1780622176.976143,3707,ABORT,OK,8,ABORT,-0.000147,-0.795993,1.209613,0.000966,0.802175,0.000174
1780622177.081557,3708,ABORT,OK,8,ABORT,-0.000149,-0.795844,1.209409,0.000962,0.802021,0.000174
1780622177.192253,3709,ABORT,OK,8,ABORT,-0.000147,-0.796264,1.210098,0.000970,0.802452,0.000174
1780622177.288332,3710,ABORT,OK,8,ABORT,-0.000146,-0.795315,1.208303,0.000961,0.801471,0.000174
1780622177.404462,3711,ABORT,OK,8,ABORT,-0.000149,-0.796758,1.211144,0.000971,0.802967,0.000174
1780622177.505946,3712,ABORT,OK,8,ABORT,-0.000149,-0.795475,1.208726,0.000956,0.801644,0.000173
1780622177.627211,3713,ABORT,OK,8,ABORT,-0.000147,-0.796170,1.209920,0.000969,0.802355,0.000174
1780622177.720345,3714,ABORT,OK,8,ABORT,-0.000151,-0.796379,1.210537,0.000964,0.802577,0.000175
1780622177.845337,3715,ABORT,WARNING,8,ABORT,-0.000146,-0.796795,1.211153,0.000977,0.803002,0.000175
1780622177.932899,3716,ABORT,WARNING,8,ABORT,-0.000142,-0.795611,1.208724,0.000973,0.801771,0.000175
1780622178.054705,3717,ABORT,WARNING,8,ABORT,-0.000144,-0.796245,1.210023,0.000975,0.802430,0.000175
1780622178.161201,3718,ABORT,WARNING,8,ABORT,-0.000144,-0.796288,1.210081,0.000977,0.802473,0.000175
1780622178.272702,3719,ABORT,WARNING,8,ABORT,-0.000144,-0.795840,1.209270,0.000969,0.802014,0.000174
1780622178.360881,3720,ABORT,OK,8,ABORT,-0.000150,-0.796580,1.210854,0.000966,0.802787,0.000173
1780622178.476375,3721,ABORT,OK,8,ABORT,-0.000151,-0.796329,1.210410,0.000965,0.802523,0.000175
1780622178.572939,3722,ABORT,OK,8,ABORT,-0.000148,-0.796330,1.210299,0.000967,0.802524,0.000174
1780622178.732841,3723,ABORT,OK,8,ABORT,-0.000147,-0.795477,1.208645,0.000961,0.801639,0.000174
1780622178.793226,3724,ABORT,OK,8,ABORT,-0.000147,-0.795449,1.208587,0.000961,0.801610,0.000174
1780622178.922202,3725,ABORT,OK,6,INSERTED,-0.000149,-0.796391,1.210440,0.000966,0.802589,0.000173
1780622179.012042,3726,ABORT,OK,6,INSERTED,-0.000148,-0.796307,1.210268,0.000966,0.802501,0.000173
1780622179.138148,3727,ABORT,OK,8,ABORT,-0.000149,-0.795360,1.208509,0.000956,0.801523,0.000173
1780622179.221975,3728,ABORT,OK,8,ABORT,-0.000149,-0.796599,1.210858,0.000968,0.802804,0.000174
1780622179.356298,3729,ABORT,OK,8,ABORT,-0.000148,-0.795696,1.209075,0.000964,0.801863,0.000175
1780622179.476534,3730,ABORT,OK,8,ABORT,-0.000149,-0.796534,1.210734,0.000967,0.802738,0.000173
1780622179.578697,3731,ABORT,OK,8,ABORT,-0.000147,-0.796309,1.210183,0.000971,0.802498,0.000174
1780622179.702893,3732,ABORT,OK,8,ABORT,-0.000147,-0.795472,1.208614,0.000961,0.801634,0.000174
1780622179.797253,3733,ABORT,OK,8,ABORT,-0.000148,-0.795962,1.209601,0.000962,0.802145,0.000173
1780622179.955546,3734,ABORT,WARNING,8,ABORT,-0.000145,-0.795411,1.208501,0.000965,0.801568,0.000175
1780622180.022152,3735,ABORT,WARNING,8,ABORT,-0.000144,-0.796258,1.210030,0.000976,0.802442,0.000175
1780622180.181937,3736,ABORT,WARNING,8,ABORT,-0.000145,-0.795728,1.209110,0.000968,0.801897,0.000175
1780622180.255257,3737,ABORT,WARNING,8,ABORT,-0.000145,-0.795748,1.209153,0.000968,0.801918,0.000175
1780622180.388323,3738,ABORT,OK,8,ABORT,-0.000147,-0.795952,1.209549,0.000964,0.802133,0.000173
1780622180.498662,3739,ABORT,OK,8,ABORT,-0.000147,-0.795895,1.209408,0.000969,0.802067,0.000176
1780622180.634893,3740,ABORT,OK,8,ABORT,-0.000147,-0.796340,1.210277,0.000970,0.802533,0.000174
1780622180.738532,3741,ABORT,OK,8,ABORT,-0.000146,-0.796072,1.209729,0.000968,0.802253,0.000174
1780622180.879475,3742,ABORT,OK,8,ABORT,-0.000150,-0.796379,1.210472,0.000965,0.802577,0.000174
1780622180.976765,3743,ABORT,OK,8,ABORT,-0.000149,-0.796331,1.210353,0.000965,0.802529,0.000173
1780622181.116551,3744,ABORT,OK,8,ABORT,-0.000146,-0.795288,1.208232,0.000961,0.801442,0.000174
1780622181.213509,3745,ABORT,OK,8,ABORT,-0.000147,-0.796139,1.209895,0.000967,0.802325,0.000174
1780622181.355992,3746,ABORT,OK,8,ABORT,-0.000150,-0.795388,1.208621,0.000955,0.801551,0.000174
1780622181.453997,3747,ABORT,OK,8,ABORT,-0.000146,-0.796336,1.210215,0.000972,0.802524,0.000175
1780622181.585056,3748,ABORT,OK,8,ABORT,-0.000146,-0.795663,1.208945,0.000965,0.801830,0.000174
1780622181.685801,3749,ABORT,OK,8,ABORT,-0.000147,-0.795384,1.208441,0.000961,0.801542,0.000174
1780622181.816001,3750,ABORT,OK,8,ABORT,-0.000149,-0.796485,1.210632,0.000967,0.802686,0.000173
1780622181.915829,3751,ABORT,WARNING,8,ABORT,-0.000143,-0.795681,1.208915,0.000971,0.801846,0.000175
1780622182.050661,3752,ABORT,WARNING,8,ABORT,-0.000145,-0.795798,1.209218,0.000970,0.801967,0.000175
1780622182.150635,3753,ABORT,WARNING,8,ABORT,-0.000144,-0.796070,1.209704,0.000972,0.802250,0.000174
1780622182.281462,3754,ABORT,WARNING,8,ABORT,-0.000143,-0.796093,1.209708,0.000975,0.802272,0.000175
1780622182.382703,3755,ABORT,OK,8,ABORT,-0.000149,-0.796564,1.210766,0.000969,0.802767,0.000174
1780622182.514639,3756,ABORT,OK,8,ABORT,-0.000147,-0.795454,1.208613,0.000960,0.801617,0.000174
1780622182.608613,3757,ABORT,OK,8,ABORT,-0.000147,-0.796233,1.210052,0.000969,0.802420,0.000174
1780622182.730873,3758,ABORT,OK,8,ABORT,-0.000148,-0.795617,1.208932,0.000963,0.801783,0.000175
1780622182.829491,3759,ABORT,OK,8,ABORT,-0.000147,-0.795662,1.208993,0.000964,0.801828,0.000175
1780622182.951739,3760,ABORT,OK,8,ABORT,-0.000147,-0.796175,1.209966,0.000967,0.802362,0.000174
1780622183.039483,3761,ABORT,OK,8,ABORT,-0.000148,-0.795439,1.208607,0.000959,0.801600,0.000174
1780622183.166978,3762,ABORT,OK,8,ABORT,-0.000147,-0.796183,1.209987,0.000967,0.802371,0.000174
1780622183.288945,3763,ABORT,OK,8,ABORT,-0.000146,-0.795368,1.208399,0.000962,0.801524,0.000174
1780622183.378071,3764,ABORT,OK,8,ABORT,-0.000147,-0.796253,1.210102,0.000969,0.802442,0.000174
1780622183.513751,3765,ABORT,OK,8,ABORT,-0.000147,-0.795416,1.208535,0.000960,0.801577,0.000174
1780622183.602177,3766,ABORT,OK,8,ABORT,-0.000149,-0.795363,1.208520,0.000955,0.801526,0.000173
1780622183.727638,3767,ABORT,OK,8,ABORT,-0.000148,-0.796127,1.209922,0.000964,0.802316,0.000173
1780622183.823183,3768,ABORT,OK,8,ABORT,-0.000148,-0.796003,1.209668,0.000963,0.802187,0.000173
1780622183.935589,3769,ABORT,OK,8,ABORT,-0.000148,-0.796517,1.210671,0.000968,0.802718,0.000174
1780622184.029788,3770,ABORT,WARNING,8,ABORT,-0.000144,-0.795886,1.209364,0.000969,0.802062,0.000174
1780622184.155970,3771,ABORT,WARNING,8,ABORT,-0.000145,-0.795701,1.209019,0.000970,0.801866,0.000176
1780622184.248013,3772,ABORT,WARNING,8,ABORT,-0.000146,-0.796369,1.210371,0.000971,0.802565,0.000174
1780622184.396434,3773,ABORT,OK,8,ABORT,-0.000147,-0.796178,1.209954,0.000968,0.802364,0.000174
1780622184.460513,3774,ABORT,OK,6,INSERTED,-0.000157,-0.795946,1.210037,0.000941,0.802150,0.000170
1780622184.592488,3775,ABORT,OK,8,ABORT,-0.000148,-0.796671,1.210928,0.000972,0.802874,0.000174
1780622184.675331,3776,ABORT,OK,8,ABORT,-0.000148,-0.796561,1.210703,0.000972,0.802760,0.000174
1780622184.827631,3777,ABORT,OK,8,ABORT,-0.000147,-0.795999,1.209603,0.000967,0.802179,0.000174
1780622184.890328,3778,ABORT,OK,8,ABORT,-0.000149,-0.796680,1.210999,0.000969,0.802887,0.000174
1780622185.014369,3779,ABORT,OK,8,ABORT,-0.000147,-0.795654,1.208950,0.000966,0.801818,0.000175
1780622185.107971,3780,ABORT,OK,8,ABORT,-0.000145,-0.795551,1.208664,0.000967,0.801711,0.000175
1780622185.240532,3781,ABORT,OK,8,ABORT,-0.000148,-0.796143,1.209929,0.000965,0.802332,0.000173
1780622185.340523,3782,ABORT,OK,8,ABORT,-0.000147,-0.795765,1.209175,0.000966,0.801933,0.000175
1780622185.457191,3783,ABORT,OK,8,ABORT,-0.000148,-0.795788,1.209310,0.000958,0.801969,0.000172
1780622185.546924,3784,ABORT,OK,8,ABORT,-0.000146,-0.796042,1.209673,0.000968,0.802223,0.000174
1780622185.674190,3785,ABORT,OK,8,ABORT,-0.000148,-0.795717,1.209154,0.000961,0.801889,0.000174
1780622185.775534,3786,ABORT,OK,8,ABORT,-0.000147,-0.796004,1.209655,0.000964,0.802187,0.000173
1780622185.915006,3787,ABORT,OK,8,ABORT,-0.000146,-0.796177,1.209919,0.000970,0.802361,0.000174
1780622185.980872,3788,ABORT,OK,8,ABORT,-0.000149,-0.796596,1.210844,0.000968,0.802801,0.000174
1780622186.118715,3789,ABORT,WARNING,8,ABORT,-0.000145,-0.794875,1.207512,0.000956,0.801019,0.000173
1780622186.204148,3790,ABORT,WARNING,8,ABORT,-0.000143,-0.796132,1.209769,0.000976,0.802311,0.000175
1780622186.355448,3791,ABORT,WARNING,8,ABORT,-0.000146,-0.796486,1.210579,0.000973,0.802684,0.000174
1780622186.428702,3792,ABORT,OK,8,ABORT,-0.000148,-0.795735,1.209144,0.000965,0.801904,0.000175
1780622186.560044,3793,ABORT,OK,8,ABORT,-0.000149,-0.796236,1.210158,0.000964,0.802430,0.000173
1780622186.654721,3794,ABORT,OK,8,ABORT,-0.000152,-0.796429,1.210648,0.000963,0.802629,0.000175
1780622186.799165,3795,ABORT,OK,8,ABORT,-0.000146,-0.796188,1.209917,0.000971,0.802371,0.000175
1780622186.900149,3796,ABORT,OK,8,ABORT,-0.000147,-0.796293,1.210164,0.000970,0.802482,0.000174
1780622186.989168,3797,ABORT,OK,8,ABORT,-0.000147,-0.795569,1.208786,0.000965,0.801730,0.000175
1780622187.128533,3798,ABORT,OK,8,ABORT,-0.000147,-0.796470,1.210525,0.000971,0.802666,0.000174
1780622187.213717,3799,ABORT,OK,8,ABORT,-0.000147,-0.796233,1.210062,0.000969,0.802421,0.000174
1780622187.341801,3800,ABORT,OK,8,ABORT,-0.000148,-0.795946,1.209544,0.000967,0.802120,0.000176
1780622187.426057,3801,ABORT,OK,8,ABORT,-0.000149,-0.796602,1.210858,0.000968,0.802807,0.000174
1780622187.560369,3802,ABORT,OK,8,ABORT,-0.000147,-0.795823,1.209283,0.000967,0.801993,0.000176
1780622187.651282,3803,ABORT,OK,8,ABORT,-0.000148,-0.795478,1.208702,0.000959,0.801642,0.000174
1780622187.781746,3804,ABORT,OK,8,ABORT,-0.000148,-0.796171,1.210008,0.000964,0.802361,0.000173
1780622187.868113,3805,ABORT,OK,8,ABORT,-0.000147,-0.795201,1.208114,0.000958,0.801354,0.000174
1780622187.997962,3806,ABORT,OK,8,ABORT,-0.000148,-0.796574,1.210766,0.000970,0.802776,0.000174
1780622188.085508,3807,ABORT,OK,6,INSERTED,-0.000149,-0.796431,1.210528,0.000966,0.802631,0.000173
1780622188.208847,3808,ABORT,OK,8,ABORT,-0.000146,-0.795316,1.208304,0.000961,0.801471,0.000174
1780622188.308310,3809,ABORT,WARNING,8,ABORT,-0.000145,-0.796629,1.210780,0.000979,0.802827,0.000175
1780622188.431085,3810,ABORT,OK,8,ABORT,-0.000149,-0.795826,1.209374,0.000962,0.802001,0.000174
1780622188.526715,3811,ABORT,OK,8,ABORT,-0.000147,-0.795342,1.208372,0.000960,0.801499,0.000174
1780622188.642260,3812,ABORT,OK,6,INSERTED,-0.000149,-0.796401,1.210506,0.000964,0.802602,0.000173
1780622188.733682,3813,ABORT,OK,8,ABORT,-0.000151,-0.796320,1.210387,0.000965,0.802514,0.000175
1780622188.855005,3814,ABORT,OK,8,ABORT,-0.000146,-0.795928,1.209437,0.000968,0.802104,0.000174
1780622188.950651,3815,ABORT,OK,8,ABORT,-0.000148,-0.796200,1.210059,0.000965,0.802391,0.000173
1780622189.077311,3816,ABORT,OK,8,ABORT,-0.000151,-0.796228,1.210214,0.000964,0.802419,0.000175
1780622189.172158,3817,ABORT,OK,8,ABORT,-0.000149,-0.796122,1.209954,0.000966,0.802306,0.000175
1780622189.292748,3818,ABORT,OK,8,ABORT,-0.000148,-0.796136,1.209933,0.000964,0.802325,0.000173
1780622189.387877,3819,ABORT,OK,8,ABORT,-0.000148,-0.794989,1.207759,0.000953,0.801139,0.000173
1780622189.509532,3820,ABORT,OK,8,ABORT,-0.000149,-0.796621,1.210871,0.000970,0.802825,0.000174
1780622189.603277,3821,ABORT,OK,8,ABORT,-0.000150,-0.796385,1.210487,0.000963,0.802586,0.000173
1780622189.730252,3822,ABORT,OK,6,INSERTED,-0.000155,-0.796183,1.210388,0.000947,0.802392,0.000171
1780622189.818187,3823,ABORT,OK,6,INSERTED,-0.000155,-0.796340,1.210712,0.000948,0.802556,0.000170
1780622189.938371,3824,ABORT,OK,8,ABORT,-0.000150,-0.795428,1.208669,0.000956,0.801592,0.000174
1780622190.033102,3825,ABORT,OK,8,ABORT,-0.000147,-0.795697,1.209055,0.000965,0.801865,0.000175
1780622190.159351,3826,ABORT,OK,8,ABORT,-0.000148,-0.796263,1.210169,0.000966,0.802455,0.000173
1780622190.248569,3827,ABORT,WARNING,8,ABORT,-0.000143,-0.795995,1.209464,0.000977,0.802167,0.000176
1780622190.381955,3828,ABORT,WARNING,8,ABORT,-0.000144,-0.795813,1.209218,0.000969,0.801986,0.000174
1780622190.496970,3829,ABORT,OK,8,ABORT,-0.000148,-0.795906,1.209485,0.000966,0.802081,0.000175
1780622190.585493,3830,ABORT,OK,8,ABORT,-0.000149,-0.795560,1.208871,0.000960,0.801725,0.000175
1780622190.722389,3831,ABORT,OK,6,INSERTED,-0.000149,-0.796434,1.210543,0.000966,0.802635,0.000173
1780622190.805071,3832,ABORT,OK,8,ABORT,-0.000147,-0.795910,1.209469,0.000964,0.802090,0.000173
1780622190.931734,3833,ABORT,OK,8,ABORT,-0.000145,-0.795253,1.208115,0.000962,0.801405,0.000174
1780622191.019687,3834,ABORT,OK,8,ABORT,-0.000149,-0.796434,1.210541,0.000966,0.802635,0.000173
1780622191.139250,3835,ABORT,OK,8,ABORT,-0.000148,-0.795645,1.209017,0.000961,0.801813,0.000175
1780622191.232293,3836,ABORT,OK,8,ABORT,-0.000149,-0.795857,1.209433,0.000963,0.802034,0.000174
1780622191.365591,3837,ABORT,OK,8,ABORT,-0.000147,-0.796318,1.210213,0.000971,0.802508,0.000174
1780622191.451927,3838,ABORT,OK,8,ABORT,-0.000156,-0.796374,1.210798,0.000948,0.802589,0.000171
1780622191.584647,3839,ABORT,OK,8,ABORT,-0.000150,-0.796563,1.210822,0.000966,0.802769,0.000173
1780622191.680528,3840,ABORT,OK,8,ABORT,-0.000147,-0.796062,1.209766,0.000965,0.802247,0.000173
1780622191.805580,3841,ABORT,OK,8,ABORT,-0.000147,-0.795492,1.208642,0.000963,0.801652,0.000175
1780622191.893282,3842,ABORT,OK,8,ABORT,-0.000148,-0.796633,1.210877,0.000971,0.802837,0.000174
1780622192.019317,3843,ABORT,OK,8,ABORT,-0.000153,-0.796460,1.210768,0.000960,0.802666,0.000174
1780622192.105776,3844,ABORT,OK,8,ABORT,-0.000146,-0.795383,1.208432,0.000962,0.801540,0.000174
1780622192.234360,3845,ABORT,WARNING,8,ABORT,-0.000144,-0.796293,1.210122,0.000975,0.802479,0.000175
1780622192.320951,3846,ABORT,WARNING,8,ABORT,-0.000145,-0.795510,1.208655,0.000968,0.801669,0.000175
1780622192.444973,3847,ABORT,OK,8,ABORT,-0.000147,-0.795391,1.208456,0.000961,0.801549,0.000174
1780622192.536937,3848,ABORT,OK,8,ABORT,-0.000148,-0.795893,1.209468,0.000962,0.802074,0.000173
1780622192.663030,3849,ABORT,OK,8,ABORT,-0.000147,-0.795856,1.209344,0.000968,0.802026,0.000176
1780622192.752787,3850,ABORT,OK,8,ABORT,-0.000147,-0.796233,1.210093,0.000967,0.802423,0.000174
1780622192.881054,3851,ABORT,OK,8,ABORT,-0.000146,-0.796074,1.209742,0.000968,0.802256,0.000174
1780622192.969280,3852,ABORT,OK,8,ABORT,-0.000146,-0.795985,1.209561,0.000967,0.802164,0.000174
1780622193.119552,3853,ABORT,OK,8,ABORT,-0.000148,-0.796343,1.210301,0.000969,0.802536,0.000174
1780622193.189008,3854,ABORT,OK,8,ABORT,-0.000145,-0.795969,1.209478,0.000970,0.802144,0.000175
1780622193.312019,3855,ABORT,OK,8,ABORT,-0.000148,-0.796603,1.210818,0.000970,0.802805,0.000174
1780622193.396191,3856,ABORT,OK,8,ABORT,-0.000148,-0.796457,1.210504,0.000972,0.802651,0.000175
1780622193.529964,3857,ABORT,OK,8,ABORT,-0.000147,-0.796003,1.209658,0.000964,0.802187,0.000173
1780622193.622641,3858,ABORT,OK,8,ABORT,-0.000148,-0.796295,1.210213,0.000968,0.802487,0.000174
1780622193.750112,3859,ABORT,OK,8,ABORT,-0.000148,-0.795451,1.208616,0.000961,0.801611,0.000175
1780622193.843547,3860,ABORT,OK,8,ABORT,-0.000147,-0.795922,1.209456,0.000966,0.802099,0.000174
1780622193.968058,3861,ABORT,OK,8,ABORT,-0.000148,-0.795543,1.208801,0.000961,0.801708,0.000174
1780622194.094215,3862,ABORT,OK,8,ABORT,-0.000147,-0.796350,1.210280,0.000971,0.802541,0.000174
1780622194.190458,3863,ABORT,OK,8,ABORT,-0.000148,-0.796294,1.210209,0.000968,0.802486,0.000174
1780622194.320162,3864,ABORT,OK,8,ABORT,-0.000148,-0.795642,1.209004,0.000961,0.801811,0.000174
1780622194.409930,3865,ABORT,OK,8,ABORT,-0.000148,-0.795692,1.209080,0.000962,0.801861,0.000174
1780622194.535394,3866,ABORT,OK,8,ABORT,-0.000147,-0.795907,1.209461,0.000964,0.802087,0.000173
1780622194.647631,3867,ABORT,OK,8,ABORT,-0.000147,-0.795386,1.208467,0.000961,0.801544,0.000174
1780622194.747748,3868,ABORT,OK,8,ABORT,-0.000149,-0.796512,1.210695,0.000967,0.802714,0.000173
1780622194.844791,3869,ABORT,OK,8,ABORT,-0.000147,-0.796368,1.210338,0.000970,0.802562,0.000174
1780622194.961850,3870,ABORT,OK,8,ABORT,-0.000147,-0.796197,1.209979,0.000969,0.802383,0.000174
1780622195.074127,3871,ABORT,OK,8,ABORT,-0.000147,-0.796222,1.210030,0.000969,0.802409,0.000174
1780622195.185313,3872,ABORT,OK,8,ABORT,-0.000147,-0.795827,1.209290,0.000968,0.801996,0.000176
1780622195.276144,3873,ABORT,OK,8,ABORT,-0.000152,-0.795481,1.208905,0.000949,0.801656,0.000172
1780622195.426050,3874,ABORT,OK,8,ABORT,-0.000148,-0.796436,1.210493,0.000969,0.802633,0.000174
1780622195.504263,3875,ABORT,OK,8,ABORT,-0.000151,-0.796395,1.210530,0.000966,0.802591,0.000175
1780622195.640165,3876,ABORT,OK,8,ABORT,-0.000146,-0.796256,1.210072,0.000971,0.802443,0.000174
1780622195.733545,3877,ABORT,OK,8,ABORT,-0.000147,-0.796149,1.209929,0.000966,0.802337,0.000173
1780622195.854506,3878,ABORT,OK,8,ABORT,-0.000148,-0.795813,1.209294,0.000965,0.801985,0.000175
1780622195.951032,3879,ABORT,OK,8,ABORT,-0.000150,-0.796014,1.209797,0.000962,0.802197,0.000175
1780622196.070499,3880,ABORT,OK,8,ABORT,-0.000151,-0.796455,1.210631,0.000968,0.802651,0.000176
1780622196.160302,3881,ABORT,OK,8,ABORT,-0.000147,-0.795531,1.208731,0.000962,0.801695,0.000174
1780622196.290529,3882,ABORT,OK,8,ABORT,-0.000148,-0.796224,1.210082,0.000967,0.802414,0.000174
